date,PM2.5,PM10,SO2,NO2,O3,CO
20200211,225.0,289.0,18.0,87.0,14.0,4.1
20200211,243.0,307.0,23.0,80.0,8.0,8.7
20200211,224.0,338.0,17.0,72.0,8.0,9.7
20200211,174.0,247.0,17.0,72.0,6.0,9.5
20200211,153.0,240.0,22.0,74.0,7.0,9.5
20200211,139.0,220.0,17.0,69.0,7.0,8.3
20200211,135.0,228.0,18.0,67.0,6.0,9.4
20200211,173.0,233.0,18.0,67.0,7.0,10.7
20200211,167.0,232.0,15.0,64.0,8.0,10.6
20200211,160.0,241.0,9.0,60.0,10.0,9.9
20200211,216.0,282.0,14.0,65.0,14.0,11.0
20200211,230.0,280.0,16.0,83.0,22.0,15.1
20200211,247.0,287.0,17.0,83.0,34.0,12.8
20200211,203.0,236.0,15.0,60.0,53.0,6.3
20200211,151.0,164.0,18.0,55.0,72.0,3.9
20200211,111.0,132.0,19.0,50.0,90.0,2.4
20200211,118.0,120.0,23.0,41.0,98.0,2.5
20200211,110.0,146.0,24.0,45.0,92.0,2.2
20200211,117.0,156.0,18.0,47.0,98.0,2.3
20200211,124.0,171.0,17.0,52.0,84.0,2.0
20200211,155.0,179.0,19.0,63.0,64.0,2.1
20200211,152.0,187.0,16.0,83.0,30.0,2.3
20200211,170.0,194.0,13.0,73.0,31.0,2.1
20200211,122.0,152.0,12.0,66.0,28.0,2.1
20200212,145.0,187.0,18.0,83.0,13.0,3.6
20200212,160.0,236.0,35.0,90.0,7.0,6.5
20200212,165.0,227.0,42.0,86.0,6.0,7.2
20200212,158.0,204.0,39.0,82.0,6.0,6.8
20200212,141.0,181.0,32.0,78.0,7.0,5.8
20200212,133.0,182.0,32.0,78.0,7.0,6.9
20200212,115.0,185.0,37.0,75.0,7.0,7.1
20200212,123.0,170.0,27.0,71.0,7.0,5.3
20200212,134.0,188.0,24.0,71.0,8.0,5.2
20200212,150.0,215.0,30.0,73.0,10.0,6.0
20200212,146.0,193.0,32.0,64.0,23.0,4.6
20200212,164.0,185.0,29.0,58.0,35.0,3.1
20200212,139.0,175.0,33.0,58.0,40.0,2.6
20200212,113.0,143.0,30.0,47.0,63.0,2.1
20200212,104.0,144.0,25.0,47.0,72.0,1.9
20200212,114.0,149.0,19.0,40.0,86.0,1.5
20200212,79.0,133.0,15.0,30.0,99.0,1.3
20200212,102.0,139.0,15.0,33.0,90.0,1.3
20200212,131.0,131.0,15.0,46.0,64.0,1.5
20200212,116.0,134.0,17.0,62.0,49.0,1.8
20200212,130.0,196.0,18.0,58.0,46.0,1.9
20200212,154.0,200.0,22.0,54.0,40.0,1.8
20200212,154.0,175.0,18.0,48.0,42.0,1.8
20200212,184.0,192.0,14.0,59.0,24.0,1.7
20200213,160.0,213.0,13.0,56.0,28.0,1.7
20200213,163.0,210.0,12.0,59.0,21.0,2.0
20200213,146.0,174.0,10.0,79.0,9.0,1.8
20200213,146.0,181.0,9.0,69.0,10.0,1.7
20200213,154.0,171.0,9.0,67.0,8.0,1.8
20200213,126.0,166.0,10.0,64.0,8.0,1.8
20200213,122.0,165.0,10.0,62.0,7.0,2.2
20200213,126.0,166.0,12.0,62.0,6.0,3.2
20200213,130.0,187.0,17.0,65.0,7.0,4.2
20200213,149.0,177.0,16.0,62.0,8.0,3.1
20200213,114.0,137.0,16.0,55.0,13.0,1.8
20200213,109.0,139.0,16.0,52.0,18.0,1.6
20200213,115.0,137.0,18.0,54.0,22.0,1.7
20200213,114.0,125.0,19.0,53.0,26.0,1.7
20200213,105.0,114.0,,54.0,26.0,1.6
20200213,129.0,124.0,,,18.0,2.1
20200213,147.0,177.0,30.0,,13.0,3.5
20200213,159.0,206.0,36.0,94.0,,5.6
20200213,163.0,226.0,60.0,94.0,,
20200213,150.0,185.0,40.0,89.0,8.0,
20200213,161.0,208.0,30.0,79.0,8.0,3.9
20200213,172.0,224.0,44.0,76.0,6.0,5.5
20200213,160.0,208.0,60.0,70.0,7.0,6.5
20200213,112.0,145.0,51.0,65.0,21.0,3.8
20200214,98.0,141.0,40.0,52.0,23.0,2.6
20200214,113.0,180.0,38.0,49.0,19.0,2.3
20200214,91.0,180.0,34.0,42.0,30.0,2.4
20200214,98.0,155.0,35.0,39.0,37.0,2.1
20200214,83.0,104.0,35.0,38.0,40.0,2.2
20200214,54.0,93.0,29.0,35.0,44.0,2.2
20200214,55.0,110.0,31.0,41.0,40.0,3.2
20200214,43.0,125.0,40.0,48.0,37.0,3.3
20200214,43.0,143.0,28.0,35.0,47.0,1.7
20200214,39.0,67.0,12.0,24.0,61.0,1.2
20200214,31.0,65.0,12.0,26.0,56.0,1.5
20200214,31.0,75.0,10.0,25.0,55.0,1.3
20200214,37.0,63.0,5.0,18.0,58.0,0.9
20200214,36.0,50.0,4.0,17.0,59.0,1.0
20200214,31.0,40.0,4.0,17.0,59.0,1.0
20200214,32.0,39.0,4.0,17.0,61.0,0.8
20200214,24.0,33.0,6.0,27.0,50.0,1.2
20200214,26.0,26.0,7.0,34.0,49.0,1.2
20200214,28.0,34.0,4.0,19.0,63.0,0.8
20200214,22.0,31.0,4.0,17.0,63.0,1.0
20200214,17.0,30.0,4.0,17.0,63.0,0.9
20200214,17.0,29.0,3.0,15.0,64.0,0.8
20200214,11.0,20.0,4.0,16.0,64.0,0.9
20200214,16.0,20.0,5.0,17.0,65.0,1.3
20200215,14.0,22.0,5.0,17.0,65.0,1.2
20200215,19.0,19.0,5.0,16.0,65.0,0.8
20200215,18.0,23.0,6.0,14.0,70.0,0.9
20200215,18.0,22.0,4.0,14.0,68.0,0.7
20200215,13.0,21.0,11.0,22.0,58.0,1.2
20200215,10.0,18.0,6.0,18.0,61.0,0.9
20200215,16.0,19.0,7.0,25.0,50.0,1.2
20200215,19.0,19.0,6.0,22.0,53.0,1.2
20200215,23.0,30.0,6.0,26.0,43.0,1.3
20200215,23.0,32.0,5.0,20.0,52.0,1.1
20200215,27.0,34.0,6.0,16.0,63.0,0.9
20200215,24.0,31.0,5.0,14.0,75.0,0.9
20200215,28.0,25.0,6.0,13.0,84.0,0.8
20200215,23.0,18.0,5.0,10.0,87.0,0.7
20200215,14.0,19.0,3.0,10.0,67.0,0.6
20200215,,,3.0,11.0,56.0,0.6
20200215,,,4.0,8.0,74.0,0.6
20200215,28.0,103.0,4.0,9.0,75.0,0.6
20200215,22.0,37.0,4.0,14.0,69.0,0.7
20200215,25.0,31.0,4.0,15.0,66.0,0.7
20200215,25.0,25.0,5.0,16.0,63.0,0.7
20200215,19.0,25.0,4.0,14.0,63.0,0.7
20200215,17.0,25.0,4.0,14.0,64.0,0.7
20200215,20.0,20.0,5.0,14.0,64.0,0.7
20200216,14.0,17.0,4.0,14.0,64.0,0.7
20200216,12.0,19.0,3.0,14.0,63.0,0.7
20200216,9.0,11.0,3.0,12.0,64.0,0.7
20200216,10.0,19.0,3.0,14.0,63.0,0.7
20200216,9.0,14.0,3.0,12.0,68.0,0.7
20200216,16.0,18.0,2.0,13.0,66.0,0.6
20200216,20.0,18.0,3.0,13.0,64.0,0.7
20200216,17.0,20.0,4.0,20.0,54.0,0.7
20200216,25.0,25.0,5.0,24.0,50.0,0.8
20200216,28.0,27.0,5.0,18.0,57.0,0.8
20200216,24.0,28.0,4.0,14.0,66.0,0.7
20200216,18.0,21.0,5.0,11.0,74.0,0.7
20200216,14.0,12.0,5.0,8.0,78.0,0.7
20200216,13.0,13.0,3.0,7.0,82.0,0.6
20200216,12.0,14.0,4.0,7.0,84.0,0.7
20200216,12.0,10.0,4.0,8.0,85.0,0.7
20200216,8.0,13.0,3.0,6.0,87.0,0.6
20200216,12.0,22.0,3.0,9.0,88.0,0.6
20200216,9.0,25.0,3.0,14.0,80.0,0.6
20200216,22.0,29.0,4.0,22.0,68.0,0.7
20200216,19.0,24.0,8.0,28.0,58.0,0.9
20200216,25.0,35.0,9.0,27.0,55.0,1.0
20200216,15.0,26.0,4.0,12.0,69.0,0.7
20200216,10.0,23.0,4.0,10.0,69.0,0.7
20200217,14.0,19.0,3.0,9.0,70.0,0.7
20200217,14.0,15.0,3.0,9.0,70.0,0.6
20200217,13.0,16.0,2.0,10.0,69.0,0.6
20200217,11.0,16.0,2.0,11.0,68.0,0.6
20200217,10.0,17.0,4.0,24.0,49.0,0.7
20200217,12.0,12.0,4.0,17.0,57.0,0.7
20200217,7.0,20.0,5.0,20.0,54.0,0.6
20200217,14.0,17.0,5.0,26.0,48.0,0.7
20200217,20.0,19.0,5.0,28.0,47.0,0.7
20200217,25.0,23.0,5.0,19.0,57.0,0.8
20200217,21.0,30.0,3.0,13.0,68.0,0.7
20200217,17.0,30.0,3.0,10.0,76.0,0.7
20200217,11.0,23.0,3.0,7.0,84.0,0.6
20200217,7.0,14.0,2.0,6.0,90.0,0.6
20200217,6.0,13.0,2.0,5.0,90.0,0.6
20200217,5.0,14.0,2.0,6.0,89.0,0.6
20200217,12.0,13.0,2.0,7.0,86.0,0.6
20200217,17.0,14.0,2.0,10.0,82.0,0.6
20200217,16.0,15.0,3.0,16.0,72.0,0.6
20200217,27.0,30.0,6.0,29.0,55.0,0.8
