date,CO,PM10,SO2,NO2,O3,PM2.5
20200628,1.0,45.0,15.0,12.0,190.0,32.0
20200628,0.8,44.0,13.0,12.0,180.0,35.0
20200628,1.3,70.0,21.0,20.0,209.0,46.0
20200628,1.1,72.0,24.0,24.0,189.0,42.0
20200628,0.7,36.0,16.0,22.0,151.0,30.0
20200628,0.8,45.0,16.0,25.0,135.0,21.0
20200628,0.8,50.0,14.0,27.0,122.0,16.0
20200628,0.8,47.0,13.0,30.0,101.0,15.0
20200628,0.8,46.0,14.0,37.0,83.0,21.0
20200628,0.9,45.0,16.0,43.0,71.0,24.0
20200629,1.1,36.0,17.0,43.0,64.0,27.0
20200629,1.1,44.0,16.0,89.0,20.0,34.0
20200629,1.0,42.0,15.0,54.0,58.0,24.0
20200629,1.1,41.0,14.0,45.0,53.0,28.0
20200629,1.0,45.0,15.0,56.0,34.0,20.0
20200629,1.2,69.0,16.0,90.0,4.0,24.0
20200629,1.2,64.0,18.0,89.0,5.0,24.0
20200629,1.4,76.0,30.0,88.0,11.0,26.0
20200629,1.7,79.0,39.0,86.0,11.0,32.0
20200629,2.6,87.0,50.0,89.0,12.0,27.0
20200629,3.9,134.0,71.0,100.0,9.0,38.0
20200629,4.0,79.0,73.0,83.0,34.0,38.0
20200629,3.2,86.0,56.0,68.0,53.0,48.0
20200629,3.1,82.0,50.0,57.0,77.0,43.0
20200629,1.5,68.0,27.0,40.0,71.0,49.0
20200629,0.8,58.0,10.0,36.0,60.0,51.0
20200629,0.8,62.0,10.0,41.0,49.0,75.0
20200629,0.9,73.0,10.0,50.0,42.0,57.0
20200629,1.0,86.0,11.0,47.0,53.0,55.0
20200629,1.2,86.0,12.0,61.0,38.0,60.0
20200629,1.4,103.0,14.0,80.0,22.0,62.0
20200629,1.4,105.0,15.0,100.0,4.0,61.0
20200629,1.6,104.0,15.0,94.0,5.0,56.0
20200629,1.9,99.0,17.0,93.0,4.0,55.0
20200630,1.7,89.0,16.0,92.0,4.0,68.0
20200630,1.7,97.0,16.0,85.0,4.0,43.0
20200630,1.3,105.0,14.0,84.0,4.0,53.0
20200630,1.5,109.0,16.0,80.0,4.0,54.0
20200630,1.7,93.0,26.0,75.0,4.0,54.0
20200630,1.7,94.0,25.0,71.0,4.0,56.0
20200630,1.7,109.0,27.0,71.0,6.0,68.0
20200630,1.5,91.0,22.0,60.0,14.0,53.0
20200630,1.3,89.0,22.0,54.0,29.0,51.0
20200630,1.3,91.0,22.0,52.0,51.0,50.0
20200630,1.4,83.0,26.0,44.0,83.0,42.0
20200630,1.4,60.0,24.0,24.0,137.0,32.0
20200630,1.3,56.0,25.0,19.0,166.0,38.0
20200630,1.3,52.0,29.0,22.0,185.0,37.0
20200630,1.1,49.0,21.0,16.0,199.0,23.0
20200630,1.0,47.0,18.0,16.0,210.0,30.0
20200630,1.1,48.0,19.0,20.0,235.0,38.0
20200630,1.3,54.0,20.0,21.0,251.0,33.0
20200630,1.2,55.0,17.0,23.0,242.0,28.0
20200630,0.9,54.0,16.0,28.0,224.0,40.0
20200630,0.9,74.0,15.0,36.0,217.0,39.0
20200630,0.9,78.0,14.0,32.0,209.0,39.0
20200630,0.9,73.0,15.0,35.0,189.0,44.0
20200630,0.9,97.0,14.0,38.0,155.0,51.0
20200701,0.9,84.0,15.0,40.0,119.0,51.0
20200701,0.9,64.0,12.0,39.0,98.0,47.0
20200701,0.8,69.0,11.0,41.0,78.0,47.0
20200701,0.7,63.0,11.0,63.0,49.0,42.0
20200701,0.6,81.0,12.0,55.0,47.0,44.0
20200701,0.7,79.0,11.0,55.0,38.0,42.0
20200701,0.7,75.0,12.0,64.0,32.0,42.0
20200701,1.3,132.0,22.0,79.0,32.0,50.0
20200701,3.7,143.0,47.0,90.0,43.0,57.0
20200701,3.1,115.0,51.0,68.0,79.0,59.0
20200701,4.6,141.0,78.0,72.0,106.0,82.0
20200701,4.7,124.0,70.0,58.0,142.0,70.0
20200701,2.6,126.0,44.0,38.0,170.0,48.0
20200701,1.2,79.0,23.0,23.0,187.0,40.0
20200701,0.5,50.0,12.0,18.0,185.0,36.0
20200701,0.9,70.0,16.0,18.0,229.0,40.0
20200701,1.0,66.0,17.0,18.0,254.0,41.0
20200701,1.1,85.0,17.0,20.0,267.0,45.0
20200701,0.9,69.0,18.0,23.0,270.0,45.0
20200701,1.1,70.0,21.0,30.0,234.0,42.0
20200701,1.3,99.0,25.0,37.0,195.0,43.0
20200701,1.0,104.0,19.0,32.0,172.0,49.0
20200701,1.2,117.0,25.0,34.0,131.0,56.0
20200701,1.0,44.0,15.0,24.0,112.0,33.0
20200702,2.5,42.0,33.0,57.0,80.0,20.0
20200702,3.1,48.0,38.0,62.0,73.0,22.0
20200702,3.1,52.0,38.0,48.0,88.0,28.0
20200702,1.3,44.0,24.0,31.0,98.0,23.0
20200702,1.5,36.0,26.0,38.0,78.0,19.0
20200702,1.4,44.0,22.0,42.0,67.0,16.0
20200702,5.1,83.0,49.0,82.0,20.0,29.0
20200702,3.3,64.0,54.0,69.0,44.0,32.0
20200702,3.1,54.0,47.0,63.0,60.0,33.0
20200702,4.1,53.0,91.0,63.0,68.0,38.0
20200702,0.7,40.0,16.0,17.0,136.0,23.0
20200702,0.5,32.0,12.0,20.0,122.0,21.0
20200702,0.5,40.0,16.0,32.0,107.0,18.0
20200702,0.5,42.0,28.0,34.0,114.0,21.0
20200702,0.9,42.0,21.0,31.0,133.0,25.0
20200702,0.6,42.0,14.0,23.0,136.0,26.0
20200702,0.8,44.0,17.0,31.0,124.0,33.0
20200702,0.7,46.0,14.0,36.0,118.0,33.0
20200702,1.5,53.0,25.0,44.0,98.0,38.0
20200702,1.3,52.0,22.0,44.0,94.0,35.0
20200702,0.6,53.0,12.0,20.0,121.0,36.0
20200703,0.6,49.0,21.0,20.0,115.0,34.0
20200703,0.7,50.0,16.0,18.0,110.0,35.0
20200703,1.5,58.0,13.0,28.0,70.0,37.0
20200703,2.5,106.0,20.0,51.0,48.0,39.0
20200703,3.9,92.0,42.0,72.0,31.0,44.0
20200703,3.7,84.0,48.0,53.0,57.0,53.0
20200703,3.4,108.0,40.0,46.0,66.0,58.0
20200703,2.4,88.0,34.0,47.0,71.0,82.0
20200703,1.1,83.0,20.0,34.0,92.0,63.0
20200703,0.8,68.0,11.0,24.0,108.0,71.0
20200703,0.6,64.0,9.0,23.0,109.0,49.0
20200703,0.7,72.0,10.0,26.0,96.0,52.0
20200703,0.9,50.0,12.0,27.0,94.0,44.0
20200703,0.7,38.0,15.0,22.0,111.0,44.0
20200703,0.4,39.0,10.0,22.0,129.0,44.0
20200703,0.5,39.0,9.0,22.0,144.0,39.0
20200703,0.7,69.0,10.0,21.0,150.0,36.0
20200703,0.7,49.0,12.0,23.0,142.0,40.0
20200703,0.5,41.0,10.0,27.0,120.0,31.0
20200703,0.5,43.0,10.0,44.0,88.0,38.0
20200703,0.6,41.0,11.0,43.0,77.0,30.0
20200703,0.6,41.0,15.0,30.0,92.0,33.0
20200703,0.5,46.0,15.0,34.0,74.0,36.0
20200704,0.6,51.0,13.0,88.0,11.0,34.0
20200704,0.5,55.0,12.0,91.0,4.0,34.0
20200704,0.5,59.0,12.0,77.0,14.0,36.0
20200704,0.4,45.0,11.0,47.0,40.0,28.0
20200704,0.5,37.0,12.0,37.0,52.0,20.0
20200704,0.4,36.0,11.0,32.0,45.0,20.0
20200704,0.4,37.0,12.0,43.0,40.0,20.0
20200704,0.6,46.0,15.0,48.0,47.0,20.0
20200704,0.8,45.0,17.0,43.0,68.0,20.0
20200704,0.9,51.0,19.0,34.0,88.0,20.0
20200705,1.0,71.0,14.0,35.0,88.0,39.0
20200705,0.9,91.0,13.0,33.0,71.0,40.0
20200705,1.0,85.0,13.0,42.0,58.0,49.0
20200705,1.1,115.0,14.0,56.0,46.0,56.0
20200705,0.9,105.0,13.0,41.0,49.0,60.0
20200705,0.8,114.0,14.0,36.0,47.0,81.0
20200705,0.7,82.0,12.0,38.0,54.0,63.0
20200705,0.9,82.0,12.0,36.0,69.0,62.0
20200705,0.9,55.0,11.0,33.0,93.0,59.0
20200705,0.4,41.0,9.0,26.0,115.0,35.0
20200705,0.4,34.0,8.0,19.0,132.0,32.0
20200705,0.6,33.0,11.0,16.0,148.0,23.0
20200705,0.6,28.0,12.0,14.0,158.0,25.0
20200705,0.6,26.0,14.0,15.0,167.0,15.0
20200705,0.6,28.0,11.0,15.0,170.0,22.0
20200705,0.6,31.0,11.0,17.0,172.0,23.0
20200705,0.7,41.0,11.0,22.0,174.0,38.0
20200705,0.9,42.0,13.0,18.0,153.0,35.0
20200705,0.6,69.0,11.0,20.0,146.0,37.0
20200705,0.3,49.0,8.0,18.0,126.0,32.0
20200705,0.8,40.0,10.0,30.0,100.0,28.0
20200705,1.5,26.0,13.0,45.0,73.0,18.0
20200705,1.7,23.0,12.0,39.0,67.0,24.0
20200706,2.3,30.0,15.0,45.0,51.0,31.0
20200706,2.3,41.0,15.0,46.0,47.0,35.0
20200706,1.5,43.0,13.0,42.0,52.0,30.0
20200706,2.2,69.0,24.0,45.0,46.0,35.0
20200706,2.4,69.0,27.0,48.0,37.0,44.0
20200706,2.9,54.0,23.0,55.0,19.0,49.0
20200706,2.6,70.0,19.0,45.0,24.0,38.0
20200706,3.3,74.0,27.0,51.0,32.0,46.0
20200706,4.4,95.0,46.0,65.0,39.0,85.0
20200706,4.1,112.0,44.0,61.0,51.0,80.0
20200706,3.9,119.0,42.0,63.0,74.0,98.0
20200706,3.4,120.0,35.0,60.0,94.0,82.0
20200706,2.7,94.0,26.0,44.0,131.0,72.0
20200706,2.6,103.0,26.0,39.0,153.0,71.0
20200706,2.5,111.0,29.0,39.0,172.0,97.0
20200706,2.3,92.0,24.0,32.0,194.0,87.0
20200706,1.9,103.0,18.0,25.0,218.0,81.0
20200706,1.6,97.0,15.0,25.0,220.0,74.0
20200706,1.5,88.0,16.0,23.0,215.0,69.0
20200706,1.4,102.0,14.0,31.0,185.0,76.0
20200706,1.2,85.0,14.0,36.0,156.0,62.0
20200706,1.3,77.0,17.0,38.0,119.0,52.0
20200706,0.9,58.0,20.0,32.0,104.0,43.0
20200706,0.7,71.0,18.0,34.0,80.0,44.0
20200707,0.9,61.0,14.0,35.0,59.0,36.0
20200707,0.9,70.0,13.0,37.0,58.0,39.0
20200707,0.7,47.0,10.0,33.0,59.0,35.0
20200707,0.7,50.0,10.0,29.0,52.0,43.0
20200707,0.7,55.0,9.0,26.0,50.0,41.0
20200707,0.8,61.0,10.0,24.0,45.0,43.0
20200707,1.0,64.0,10.0,48.0,19.0,44.0
20200707,1.7,89.0,20.0,58.0,32.0,53.0
20200707,1.7,61.0,28.0,44.0,59.0,48.0
20200707,1.7,72.0,31.0,42.0,74.0,35.0
20200707,1.2,47.0,27.0,32.0,95.0,36.0
20200707,1.2,51.0,26.0,31.0,110.0,37.0
20200707,1.0,47.0,23.0,31.0,123.0,31.0
20200707,0.7,44.0,20.0,26.0,141.0,23.0
20200707,0.7,35.0,18.0,23.0,157.0,20.0
20200707,0.9,33.0,19.0,23.0,175.0,21.0
20200707,0.9,40.0,18.0,26.0,189.0,17.0
20200707,0.6,46.0,16.0,26.0,183.0,21.0
20200707,0.6,45.0,14.0,25.0,157.0,19.0
20200707,0.6,40.0,12.0,25.0,135.0,19.0
20200707,0.6,41.0,12.0,28.0,123.0,23.0
20200707,0.7,47.0,14.0,39.0,102.0,25.0
20200707,0.8,50.0,15.0,33.0,107.0,30.0
20200707,0.5,40.0,10.0,23.0,111.0,26.0
20200708,0.5,37.0,10.0,22.0,110.0,27.0
20200708,0.6,45.0,12.0,24.0,98.0,27.0
20200708,3.4,52.0,25.0,38.0,68.0,30.0
20200708,8.3,94.0,24.0,68.0,23.0,44.0
20200708,3.3,94.0,25.0,65.0,27.0,43.0
20200708,2.8,94.0,29.0,67.0,31.0,47.0
20200708,2.8,98.0,49.0,68.0,46.0,44.0
20200708,6.7,112.0,101.0,88.0,54.0,53.0
20200708,4.6,92.0,86.0,78.0,83.0,53.0
20200708,2.8,75.0,67.0,51.0,124.0,46.0
20200708,0.7,49.0,18.0,23.0,188.0,32.0
20200708,0.4,38.0,12.0,18.0,179.0,17.0
20200708,0.3,39.0,9.0,22.0,156.0,22.0
20200708,0.3,37.0,11.0,25.0,143.0,28.0
20200708,0.3,38.0,8.0,25.0,130.0,25.0
20200708,0.4,39.0,11.0,31.0,117.0,27.0
20200708,0.5,38.0,12.0,29.0,116.0,16.0
20200708,0.4,34.0,14.0,28.0,106.0,18.0
20200708,0.4,36.0,11.0,31.0,96.0,23.0
20200709,0.7,40.0,14.0,36.0,89.0,19.0
20200709,0.7,50.0,14.0,46.0,71.0,26.0
20200709,0.9,55.0,19.0,55.0,55.0,34.0
20200709,1.1,88.0,30.0,59.0,42.0,34.0
20200709,0.6,80.0,29.0,44.0,56.0,36.0
20200709,0.8,63.0,24.0,32.0,73.0,43.0
20200709,1.2,73.0,23.0,37.0,68.0,46.0
20200709,1.0,64.0,19.0,40.0,67.0,54.0
20200709,0.9,64.0,21.0,51.0,67.0,49.0
20200709,0.8,56.0,18.0,40.0,83.0,39.0
20200709,0.9,54.0,18.0,34.0,104.0,36.0
20200709,0.9,51.0,22.0,36.0,110.0,37.0
20200709,1.1,50.0,27.0,40.0,111.0,30.0
20200709,0.4,39.0,11.0,20.0,141.0,24.0
20200709,0.3,40.0,10.0,20.0,138.0,24.0
20200709,0.5,39.0,12.0,21.0,149.0,25.0
20200709,0.5,41.0,13.0,22.0,153.0,42.0
20200709,0.5,39.0,13.0,26.0,133.0,29.0
20200709,0.6,42.0,13.0,37.0,98.0,24.0
20200709,0.7,49.0,11.0,36.0,92.0,36.0
20200709,0.7,58.0,11.0,31.0,97.0,38.0
20200709,0.8,61.0,16.0,32.0,89.0,38.0
20200709,0.6,57.0,15.0,31.0,90.0,42.0
20200709,0.6,60.0,15.0,30.0,87.0,38.0
20200710,0.6,56.0,11.0,25.0,86.0,45.0
20200710,0.8,57.0,12.0,27.0,81.0,41.0
20200710,1.4,71.0,21.0,42.0,58.0,45.0
20200710,1.8,111.0,27.0,64.0,25.0,48.0
20200710,1.1,85.0,13.0,61.0,28.0,50.0
20200710,1.2,69.0,10.0,42.0,49.0,54.0
20200710,2.2,66.0,16.0,39.0,65.0,50.0
20200710,1.9,60.0,22.0,47.0,59.0,47.0
20200710,1.7,62.0,26.0,55.0,46.0,44.0
20200710,2.7,98.0,43.0,65.0,38.0,51.0
20200710,2.6,80.0,44.0,52.0,72.0,49.0
20200710,1.9,102.0,45.0,38.0,104.0,73.0
20200710,0.8,52.0,30.0,25.0,130.0,46.0
20200710,0.6,45.0,15.0,18.0,157.0,47.0
20200710,0.4,48.0,12.0,17.0,164.0,43.0
20200710,0.5,51.0,13.0,17.0,160.0,39.0
20200710,0.7,58.0,16.0,18.0,171.0,39.0
20200710,0.6,55.0,15.0,22.0,161.0,34.0
20200710,0.6,54.0,13.0,21.0,149.0,33.0
20200710,0.7,57.0,14.0,25.0,130.0,32.0
20200710,0.9,54.0,18.0,34.0,110.0,32.0
20200710,0.4,45.0,11.0,26.0,100.0,31.0
20200710,0.7,46.0,15.0,34.0,81.0,37.0
20200710,1.0,44.0,18.0,44.0,65.0,28.0
20200711,1.1,45.0,18.0,47.0,54.0,28.0
20200711,0.7,43.0,15.0,49.0,49.0,37.0
20200711,0.8,70.0,14.0,49.0,53.0,36.0
20200711,0.7,84.0,14.0,31.0,71.0,45.0
20200711,0.8,67.0,14.0,31.0,64.0,50.0
20200711,1.9,78.0,23.0,51.0,32.0,47.0
20200711,2.2,92.0,32.0,65.0,30.0,53.0
20200711,3.0,103.0,42.0,74.0,36.0,53.0
20200711,3.7,121.0,60.0,88.0,46.0,71.0
20200711,1.7,102.0,32.0,49.0,92.0,74.0
20200711,1.6,96.0,28.0,28.0,131.0,70.0
20200711,1.3,68.0,23.0,24.0,154.0,53.0
20200711,0.9,88.0,15.0,18.0,184.0,55.0
20200711,0.9,78.0,15.0,20.0,183.0,70.0
20200711,0.9,84.0,15.0,23.0,177.0,60.0
20200711,0.9,90.0,16.0,26.0,190.0,61.0
20200711,0.9,77.0,14.0,25.0,192.0,60.0
20200711,0.8,96.0,12.0,22.0,192.0,68.0
20200711,0.8,102.0,13.0,27.0,178.0,67.0
20200711,0.7,74.0,13.0,25.0,151.0,53.0
20200711,0.6,80.0,12.0,24.0,143.0,52.0
20200711,1.0,81.0,17.0,33.0,118.0,50.0
20200711,1.5,105.0,23.0,38.0,101.0,56.0
20200712,1.0,91.0,18.0,33.0,105.0,71.0
20200712,0.5,82.0,15.0,24.0,122.0,55.0
20200712,0.7,90.0,16.0,25.0,115.0,59.0
20200712,1.7,111.0,23.0,35.0,92.0,73.0
20200712,1.6,129.0,28.0,48.0,62.0,62.0
20200712,1.7,103.0,27.0,46.0,58.0,69.0
20200712,1.7,78.0,22.0,43.0,48.0,59.0
20200712,2.4,79.0,31.0,52.0,38.0,59.0
20200712,3.1,78.0,35.0,51.0,44.0,59.0
20200712,1.7,80.0,28.0,44.0,50.0,53.0
20200712,0.6,57.0,13.0,23.0,82.0,55.0
20200712,0.9,58.0,17.0,25.0,87.0,45.0
20200712,1.2,53.0,26.0,30.0,83.0,34.0
20200712,1.0,40.0,20.0,22.0,99.0,26.0
20200712,0.5,33.0,11.0,16.0,118.0,27.0
20200712,0.3,31.0,9.0,16.0,106.0,27.0
20200712,0.3,23.0,8.0,17.0,97.0,24.0
20200712,0.5,26.0,11.0,22.0,92.0,19.0
20200712,1.1,36.0,22.0,34.0,81.0,18.0
20200712,1.8,33.0,33.0,49.0,67.0,18.0
20200712,1.8,42.0,39.0,51.0,60.0,26.0
20200712,1.7,42.0,44.0,58.0,45.0,25.0
20200712,1.5,46.0,33.0,53.0,44.0,23.0
20200712,1.2,48.0,28.0,51.0,42.0,21.0
20200713,0.3,38.0,10.0,29.0,64.0,21.0
20200713,0.4,30.0,10.0,24.0,69.0,24.0
20200713,0.6,28.0,15.0,22.0,67.0,19.0
20200713,2.0,44.0,25.0,64.0,15.0,24.0
20200713,2.2,52.0,30.0,75.0,4.0,24.0
20200713,2.6,69.0,35.0,72.0,5.0,30.0
20200713,2.4,90.0,35.0,73.0,5.0,43.0
20200713,2.0,113.0,34.0,74.0,7.0,48.0
20200713,2.1,103.0,42.0,62.0,24.0,32.0
20200713,1.4,67.0,37.0,37.0,58.0,26.0
20200713,1.2,63.0,26.0,32.0,70.0,20.0
20200713,0.9,58.0,18.0,24.0,101.0,21.0
20200713,0.8,59.0,20.0,19.0,134.0,28.0
20200713,0.8,52.0,19.0,17.0,146.0,29.0
20200713,0.6,52.0,15.0,15.0,143.0,36.0
20200713,0.7,58.0,15.0,16.0,157.0,29.0
20200713,0.9,59.0,11.0,23.0,123.0,31.0
20200713,1.1,55.0,11.0,34.0,102.0,24.0
20200713,1.2,43.0,15.0,42.0,96.0,15.0
20200713,0.9,44.0,15.0,40.0,95.0,19.0
20200713,1.0,51.0,14.0,54.0,71.0,26.0
20200713,1.1,45.0,14.0,49.0,68.0,22.0
20200713,1.1,44.0,14.0,49.0,55.0,28.0
20200713,1.1,55.0,13.0,79.0,15.0,31.0
20200714,1.0,59.0,12.0,66.0,15.0,34.0
20200714,1.0,63.0,14.0,57.0,23.0,41.0
20200714,0.8,59.0,20.0,54.0,35.0,39.0
20200714,1.1,60.0,19.0,65.0,16.0,44.0
20200714,1.2,71.0,14.0,72.0,4.0,42.0
20200714,1.1,82.0,14.0,69.0,4.0,45.0
20200714,1.0,71.0,16.0,69.0,7.0,46.0
20200714,0.8,65.0,34.0,58.0,41.0,43.0
20200714,0.9,65.0,20.0,53.0,59.0,39.0
20200714,0.8,61.0,14.0,27.0,103.0,33.0
20200714,0.7,51.0,12.0,23.0,117.0,38.0
20200714,0.7,53.0,14.0,25.0,131.0,29.0
20200714,0.6,44.0,13.0,18.0,159.0,24.0
20200714,0.6,38.0,12.0,14.0,182.0,21.0
20200714,0.5,38.0,12.0,13.0,185.0,23.0
20200714,0.4,47.0,10.0,14.0,187.0,20.0
20200714,0.4,47.0,9.0,15.0,188.0,20.0
20200714,0.5,43.0,8.0,19.0,189.0,18.0
20200714,0.5,44.0,10.0,24.0,173.0,23.0
20200714,0.7,69.0,11.0,30.0,156.0,40.0
20200714,0.9,65.0,11.0,51.0,118.0,40.0
20200714,1.4,69.0,15.0,61.0,89.0,37.0
20200714,1.5,90.0,16.0,84.0,50.0,30.0
20200714,2.2,92.0,31.0,117.0,18.0,33.0
20200715,4.3,92.0,42.0,106.0,21.0,41.0
20200715,4.2,105.0,41.0,106.0,13.0,48.0
20200715,4.0,96.0,31.0,113.0,5.0,52.0
20200715,3.2,95.0,25.0,112.0,4.0,44.0
20200715,2.0,121.0,20.0,111.0,4.0,40.0
20200715,1.5,126.0,18.0,102.0,4.0,43.0
20200715,1.0,129.0,14.0,89.0,7.0,47.0
20200715,0.6,123.0,12.0,67.0,31.0,49.0
20200715,0.6,81.0,17.0,43.0,72.0,41.0
20200715,0.5,72.0,11.0,25.0,113.0,38.0
20200715,0.5,54.0,9.0,22.0,139.0,38.0
20200715,0.5,52.0,8.0,18.0,155.0,25.0
20200715,0.4,48.0,9.0,17.0,166.0,30.0
20200715,0.4,41.0,9.0,12.0,180.0,17.0
20200715,0.4,38.0,8.0,13.0,188.0,20.0
20200715,0.4,41.0,9.0,17.0,187.0,14.0
20200715,0.3,46.0,9.0,15.0,179.0,18.0
20200715,0.3,45.0,9.0,18.0,190.0,26.0
20200715,0.4,46.0,8.0,17.0,211.0,38.0
20200715,0.4,47.0,10.0,21.0,226.0,40.0
20200715,0.5,50.0,11.0,35.0,202.0,50.0
20200715,0.6,81.0,12.0,44.0,155.0,39.0
20200715,0.6,67.0,12.0,44.0,130.0,33.0
20200715,0.6,94.0,11.0,49.0,110.0,37.0
20200716,0.5,65.0,13.0,51.0,95.0,47.0
20200716,0.5,73.0,11.0,50.0,75.0,46.0
20200716,0.5,78.0,11.0,51.0,65.0,51.0
20200716,0.5,69.0,13.0,58.0,49.0,49.0
20200716,0.5,77.0,15.0,56.0,42.0,52.0
20200716,0.5,79.0,14.0,57.0,37.0,53.0
20200716,0.6,87.0,12.0,60.0,31.0,53.0
20200716,0.7,99.0,14.0,80.0,27.0,57.0
20200716,0.6,87.0,13.0,71.0,66.0,53.0
20200716,0.6,92.0,14.0,41.0,122.0,46.0
20200716,0.6,67.0,13.0,25.0,152.0,44.0
20200716,0.4,58.0,9.0,16.0,243.0,33.0
20200716,0.4,56.0,9.0,19.0,240.0,25.0
20200716,0.6,72.0,10.0,22.0,225.0,42.0
20200716,0.7,79.0,10.0,25.0,188.0,42.0
20200716,0.8,82.0,11.0,29.0,174.0,48.0
20200716,1.0,89.0,13.0,26.0,174.0,52.0
20200716,0.6,98.0,13.0,19.0,167.0,71.0
20200716,0.6,83.0,11.0,16.0,155.0,62.0
20200717,0.5,74.0,8.0,16.0,142.0,62.0
20200717,0.6,93.0,9.0,17.0,147.0,58.0
20200717,0.7,95.0,10.0,16.0,143.0,70.0
20200717,0.8,86.0,10.0,15.0,137.0,91.0
20200717,0.8,106.0,10.0,15.0,120.0,75.0
20200717,0.8,105.0,10.0,19.0,94.0,63.0
20200717,0.9,93.0,9.0,28.0,70.0,67.0
20200717,1.0,117.0,10.0,43.0,66.0,58.0
20200717,1.1,105.0,13.0,58.0,73.0,81.0
20200717,0.8,91.0,11.0,35.0,115.0,53.0
20200717,0.6,85.0,10.0,17.0,144.0,52.0
20200717,0.5,71.0,9.0,18.0,148.0,49.0
20200717,0.5,64.0,8.0,17.0,154.0,50.0
20200717,0.6,85.0,8.0,25.0,151.0,70.0
20200717,0.7,82.0,9.0,21.0,176.0,43.0
20200717,0.5,66.0,8.0,18.0,158.0,45.0
20200717,0.5,58.0,7.0,21.0,144.0,52.0
20200717,0.5,81.0,7.0,30.0,136.0,48.0
20200717,1.1,79.0,8.0,32.0,123.0,54.0
20200717,1.8,82.0,9.0,49.0,96.0,59.0
20200717,2.8,90.0,10.0,74.0,62.0,73.0
20200717,1.8,100.0,10.0,51.0,66.0,63.0
20200717,1.6,73.0,8.0,41.0,67.0,77.0
20200717,1.7,76.0,8.0,27.0,77.0,63.0
20200718,2.4,96.0,9.0,33.0,66.0,71.0
20200718,4.0,109.0,11.0,50.0,40.0,86.0
20200718,2.2,103.0,11.0,38.0,48.0,70.0
20200718,0.9,68.0,10.0,27.0,56.0,61.0
20200718,0.7,74.0,10.0,20.0,59.0,60.0
20200718,0.5,67.0,10.0,11.0,58.0,51.0
20200718,0.8,64.0,11.0,15.0,47.0,47.0
20200718,0.8,60.0,15.0,29.0,38.0,37.0
20200718,0.7,53.0,16.0,29.0,37.0,31.0
20200718,0.5,52.0,16.0,19.0,51.0,31.0
20200718,0.6,47.0,15.0,16.0,64.0,39.0
20200718,0.3,36.0,11.0,10.0,88.0,29.0
20200718,0.3,31.0,9.0,7.0,96.0,26.0
20200718,0.3,34.0,9.0,8.0,100.0,22.0
20200718,0.4,28.0,13.0,9.0,97.0,13.0
20200718,0.4,24.0,15.0,8.0,96.0,12.0
20200718,0.3,18.0,12.0,8.0,91.0,15.0
20200718,0.2,24.0,8.0,11.0,90.0,16.0
20200718,0.2,26.0,8.0,13.0,87.0,15.0
20200718,0.3,34.0,8.0,16.0,85.0,19.0
20200718,0.3,35.0,9.0,21.0,78.0,23.0
20200718,0.4,36.0,10.0,20.0,75.0,25.0
20200718,0.5,41.0,11.0,17.0,77.0,31.0
20200719,0.8,44.0,16.0,23.0,70.0,28.0
20200719,1.3,49.0,17.0,24.0,72.0,24.0
20200719,1.4,54.0,19.0,26.0,62.0,37.0
20200719,1.1,44.0,17.0,28.0,58.0,34.0
20200719,0.9,52.0,16.0,27.0,49.0,36.0
20200719,1.2,44.0,18.0,35.0,43.0,28.0
20200719,1.7,46.0,27.0,41.0,41.0,25.0
20200719,1.3,52.0,24.0,34.0,46.0,25.0
20200719,1.3,49.0,22.0,36.0,46.0,24.0
20200719,2.3,68.0,31.0,43.0,46.0,35.0
20200719,2.0,68.0,27.0,37.0,57.0,39.0
20200719,2.1,71.0,33.0,41.0,62.0,42.0
20200719,0.8,53.0,19.0,19.0,100.0,34.0
20200719,0.4,48.0,11.0,10.0,122.0,30.0
20200719,0.7,40.0,11.0,10.0,134.0,33.0
20200719,0.9,42.0,17.0,14.0,135.0,29.0
20200719,1.1,38.0,20.0,20.0,144.0,31.0
20200719,1.1,40.0,21.0,21.0,151.0,33.0
20200719,1.4,67.0,24.0,27.0,143.0,32.0
20200719,1.4,54.0,23.0,28.0,128.0,34.0
20200719,1.2,54.0,19.0,28.0,108.0,32.0
20200719,0.6,52.0,12.0,28.0,84.0,25.0
20200719,0.4,46.0,10.0,23.0,77.0,24.0
20200719,0.6,40.0,11.0,24.0,64.0,26.0
20200720,0.7,46.0,13.0,32.0,50.0,32.0
20200720,0.7,40.0,15.0,24.0,58.0,30.0
20200720,0.5,36.0,14.0,25.0,53.0,32.0
20200720,0.5,46.0,12.0,28.0,43.0,27.0
20200720,0.6,49.0,12.0,26.0,42.0,33.0
20200720,0.7,53.0,12.0,34.0,28.0,38.0
20200720,1.9,101.0,18.0,52.0,13.0,39.0
20200720,2.2,85.0,23.0,44.0,30.0,43.0
20200720,2.0,90.0,23.0,34.0,58.0,49.0
20200720,2.7,99.0,34.0,52.0,63.0,51.0
20200720,2.1,91.0,34.0,57.0,80.0,46.0
20200720,1.4,87.0,27.0,44.0,122.0,38.0
20200720,0.7,66.0,15.0,21.0,164.0,33.0
20200720,0.5,56.0,11.0,13.0,183.0,37.0
20200720,0.4,52.0,10.0,10.0,194.0,39.0
20200720,0.5,69.0,10.0,15.0,247.0,34.0
